"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","H948h1","H948h2","H948h3","H960h1","H960h2","H960h3","gene_name","biotype"
"ENSG00000125851",794.751568285132,-2.01253104390179,0.062695511123654,-32.1000819330188,4.39726558180674e-226,5.63524241860473e-223,1.34967228742859,1.4968332052692,1.40485953860156,5.74634057573369,5.62883296038375,5.75114284089207,"PCSK2","protein_coding"
"ENSG00000188153",8682.36780349525,-0.911403119573614,0.028881411408817,-31.5567375386432,1.44936869680619e-218,1.74132590366908e-215,20.4896744420859,21.1058946881166,20.7026700450531,39.8500921795448,39.0274700808917,37.7770905152291,"COL4A5","protein_coding"
"ENSG00000075388",966.87489544041,2.51441060252066,0.0797958113628807,31.5105587571018,6.22625499360429e-218,7.04042939659149e-215,11.677752805989,11.229766602633,11.0520167562309,1.90612896339093,1.80699174271517,2.33809633951298,"FGF4","protein_coding"
"ENSG00000114251",2321.67147002905,1.37820055037406,0.0437496530570949,31.5019766802598,8.1615661817844e-218,8.7160992618023e-215,15.451088490188,15.9639508993482,14.6754356428998,5.63571853646331,6.0306833814527,5.99428207743212,"WNT5A","protein_coding"
"ENSG00000137872",3078.22256019896,1.15870186462327,0.0368141266894713,31.4743814079027,1.9477025115997e-217,1.97056238844637e-214,19.4021665349375,19.4678827838069,20.2879331121744,8.56704763666476,8.71667229411598,9.23045140451625,"SEMA6D","protein_coding"
"ENSG00000165617",4072.00979155012,1.19248854454364,0.0380920534149423,31.3054413621048,3.93481744743265e-215,3.78194978959989e-212,30.4425898911849,30.3236844012776,29.350036261506,13.194694366501,12.6128450729245,13.6730221659331,"DACT1","protein_coding"
"ENSG00000143850",1336.91709285699,-1.3454074275443,0.0430001904270272,-31.2884062647933,6.70969725539796e-215,6.14192906383405e-212,3.79462218978463,3.74719601837047,3.71819850049645,9.44221656490505,9.79054342783873,9.23525831929797,"PLEKHA6","protein_coding"
"ENSG00000162998",1678.71517600128,-1.42379862659109,0.0460093781821762,-30.9458350198408,2.89054684271881e-210,2.52568099807199e-207,9.46637320619271,8.70337813335464,8.91411084284023,24.9285794913189,24.2760143058486,23.243703106706,"FRZB","protein_coding"
"ENSG00000111057",19621.4674591145,-1.18146025890665,0.0386664435853552,-30.5551829792311,4.82565602721016e-205,4.03319938308961e-202,101.77377660303,97.4517491100387,99.7033567136157,238.036235821414,220.301183775867,217.520098530796,"KRT18","protein_coding"
"ENSG00000204531",19101.2357901005,2.40987663826029,0.0791862167234955,30.4330316306835,2.00906613714876e-203,1.60917826476711e-200,77.6117489301053,70.1844980701625,70.3583230405411,13.0382956244993,14.0702382493846,13.3670163351142,"POU5F1","protein_coding"
"ENSG00000130287",1509.86194544191,1.80965217871536,0.0596085347566323,30.3589441697191,1.91454240721912e-202,1.47212994775892e-199,5.83370517488813,5.95771180290617,5.83307265789182,1.64701538087619,1.71225256321107,1.59770450376678,"NCAN","protein_coding"
"ENSG00000104435",1460.86250358515,-1.72797224779755,0.0570278192617443,-30.3005142081019,1.12860322902639e-201,8.34428456599012e-199,5.39259410128116,4.83551223507133,5.49569941003541,17.9073927283326,16.9599737874387,17.5366789843653,"STMN2","protein_coding"
"ENSG00000041982",6837.94627809246,-1.48466268318143,0.0499253940240666,-29.7376257554571,2.50674017202356e-194,1.78470616025218e-191,5.72111436446274,5.49739800067218,5.09134822416639,16.084189571074,15.1010374642578,14.3058110434527,"TNC","protein_coding"
"ENSG00000161638",28756.8574927045,-0.774978091669737,0.026072514246342,-29.7239493033729,3.76615218111186e-194,2.58559797776833e-191,109.094818207439,107.270104976733,106.370982635888,184.401505236846,181.417416901451,184.440776738094,"ITGA5","protein_coding"
"ENSG00000087008",2460.11508751422,-1.14891908499794,0.0386976417784731,-29.6896408203631,1.04479022152834e-193,6.92551807877217e-191,14.9394687989477,14.3849215523148,14.4764426294288,32.090059116509,31.5162906735938,33.5452055596908,"ACOX3","protein_coding"
"ENSG00000253507",6720.11813734805,-1.17797192237634,0.0398791056217642,-29.5385742486023,9.2075365678431e-192,5.89988251478826e-189,69.2526360565647,65.5465130515838,70.1078395841541,163.770087038121,154.604228724009,143.206586599895,"CTD-2501M5.1","lincRNA"
"ENSG00000160216",1700.78525529729,-1.23872461202459,0.0421331456895603,-29.4002403986541,5.45292486102908e-190,3.38134111624394e-187,3.41625890679657,3.37417378581469,3.46801276781962,8.16338815751851,8.0883293197228,7.88095948016761,"AGPAT3","protein_coding"
"ENSG00000243709",992.627775210279,2.18259629917108,0.0745421413957065,29.2800321845435,1.86264018347492e-188,1.11892288271683e-185,16.923577212536,16.2476455515583,16.0411268580228,3.74769549415088,3.31004247801512,3.86234353905163,"LEFTY1","protein_coding"
"ENSG00000165194",1184.06937130806,1.75642775986496,0.0601427355833324,29.2043210676923,1.70907242342169e-187,9.95560581679855e-185,6.82577229976081,7.06930781917416,6.7320654692958,1.90647709533475,2.10806064394529,2.05220464643589,"PCDH19","protein_coding"
"ENSG00000134986",4508.71265619558,-1.06017170173447,0.0363293026802229,-29.1822750099637,3.25535498537667e-187,1.84052026129105e-184,6.63117216924943,6.41237312713821,6.49754115637167,13.9232144986426,13.3904723588964,13.3198090196564,"NREP","protein_coding"
"ENSG00000145423",8444.64841188031,1.59853027556338,0.054872302669743,29.1318242134719,1.41969048149194e-186,7.79734575020561e-184,40.5778358822264,40.5537412694084,40.6046410617438,12.599630131352,13.5242446580997,13.9500469961469,"SFRP2","protein_coding"
"ENSG00000153721",4077.47397990281,1.21133939778334,0.0416013283274134,29.1178057645126,2.13657441200551e-186,1.14087138672172e-183,7.59398314905597,7.49423904831554,7.48978659106601,3.07336606362464,3.22080809208548,3.45778066488921,"CNKSR3","protein_coding"
"ENSG00000143768",10747.4493609983,1.95901769104345,0.0681809319597356,28.732632933213,1.49297635706183e-181,7.7566174356215e-179,323.9323682032,299.714677057454,312.504507780094,72.8859322326569,76.4509328310007,89.5089556177851,"LEFTY2","protein_coding"
"ENSG00000170421",47740.3694359433,-1.01594936266329,0.0359840086654818,-28.2333569922091,2.27873768689465e-175,1.15274143566252e-172,181.259114030902,167.527194690487,171.673609369433,357.731303403831,342.61303491687,348.584518013175,"KRT8","protein_coding"
"ENSG00000197465",793.289642484773,-1.55935614325602,0.0555613790143791,-28.065468692785,2.58663486787409e-173,1.27494569397804e-170,8.72948874742059,7.90429003783517,8.17647356517113,23.8600367452899,24.699635969146,24.5434133200376,"GYPE","protein_coding"
"ENSG00000249242",983.656856193416,-1.40244196187744,0.050553192623207,-27.7419068728339,2.18180295754252e-169,1.048519956321e-166,5.68707237610673,5.7579651182973,5.64397953304828,15.2990793343144,15.0911705462231,14.5947780512382,"TMEM150C","protein_coding"
"ENSG00000163083",726.646305841865,1.72145060713413,0.062141150018656,27.7022650307777,6.55699493353945e-169,3.07427106359582e-166,13.6655723255586,14.2187007914015,13.6638281231535,4.28389558497193,4.14284320959808,4.11276210930706,"INHBB","protein_coding"
"ENSG00000181291",1237.90442787904,1.6956374613598,0.0613136608021756,27.6551332798519,2.42102564498269e-168,1.10808038032148e-165,17.0576529244164,17.0503005970803,16.2260894431666,4.61458232864081,5.35465682527168,5.56105358132742,"TMEM132E","protein_coding"
"ENSG00000090932",2399.4056369717,1.46884521834278,0.0534291932170467,27.4914354850139,2.22249016263175e-166,9.93556474331865e-164,46.6382854781991,43.9031060564114,40.4792753775176,14.6797876516044,16.0377853670958,16.5046801352798,"DLL3","protein_coding"
"ENSG00000140287",2322.36266250192,-1.28464040764965,0.0473804448323895,-27.1133040686748,6.86190234957419e-162,2.99787156513329e-159,14.2020895535971,16.0033134577263,14.8318891584349,35.3187615060561,36.1099380110471,38.047860805443,"HDC","protein_coding"
"ENSG00000187498",14935.2071816065,-0.807180991882557,0.0299469529994855,-26.9536934824864,5.16309011816145e-160,2.20555736314261e-157,44.8379311107948,44.16987907194,43.9337923024525,79.3508982112525,76.7237628640322,75.6764862135185,"COL4A1","protein_coding"
"ENSG00000158710",5273.13096424932,-1.02666070213908,0.0383552907924432,-26.7671208046572,7.80457482836912e-158,3.26146395490738e-155,37.9635263845249,34.516277607605,35.0428446936282,72.748627387313,71.6609862500693,74.363381614401,"TAGLN2","protein_coding"
"ENSG00000113657",17730.063757897,-0.732855803166343,0.0274318754120868,-26.7154830705975,3.11089625896677e-157,1.27235656991741e-154,22.1078245464705,21.1874395002055,21.6597421896212,36.2733180332154,35.5227332447696,35.8820910941661,"DPYSL3","protein_coding"
"ENSG00000142627",13192.5555748934,-0.845305107316065,0.0317731379449742,-26.6043948438456,6.03808159049703e-156,2.41812588362759e-153,87.656931166294,84.2296970544572,83.4449648175948,151.970761264171,150.008989673774,155.334016565631,"EPHA2","protein_coding"
"ENSG00000184557",3095.96077810003,-0.926244380730432,0.0348686281723485,-26.5638319968367,1.77775284363817e-155,6.97423324760338e-153,26.8539265435243,26.502058573175,26.6124689080924,50.3570541388405,49.7205154604147,51.7472946772325,"SOCS3","protein_coding"
"ENSG00000137193",3970.42150879418,-0.905638472137973,0.0341143192915207,-26.5471652650878,2.76923010981727e-155,1.06465820802035e-152,24.4145984526735,23.9568855356361,23.2055229212459,43.724931932503,44.7676207708726,45.3273542207268,"PIM1","protein_coding"
"ENSG00000171766",1980.73953691751,-1.09629556411327,0.0416334314690894,-26.3320971975902,8.23036854422276e-153,3.10220342207047e-150,6.62902171657966,6.20730912223208,6.48150529381352,14.4104565022997,13.5482474587156,13.2145580806952,"GATM","protein_coding"
"ENSG00000158813",2465.23278406462,-1.03826162665085,0.0394349656189232,-26.328452690539,9.06054874036738e-153,3.34944093146312e-150,7.63778917518782,7.29543272855891,7.72825631470541,16.2689625956847,14.9619832391626,15.2370499765099,"EDA","protein_coding"
"ENSG00000103449",6971.56764286559,0.96718787206158,0.0371954596790935,26.0028476702819,4.59819771961463e-149,1.66775763705947e-146,34.1956474088378,35.0444013345037,34.8458564181683,17.5294152848322,17.3570763202541,18.2641921765667,"SALL1","protein_coding"
"ENSG00000049089",5776.51796866065,-1.01454804863428,0.0395062918728059,-25.6806701044156,1.92204447565233e-145,6.84212239916013e-143,26.5760111201496,27.2971291648421,26.3501695871936,54.5720180337761,54.7056321060055,52.1329285322649,"COL9A2","protein_coding"
"ENSG00000159167",868.151704185028,-1.57952094872332,0.0620580856713113,-25.4522989492328,6.65768779549268e-143,2.3269224089592e-140,2.73898923294247,2.66563354244116,2.74166403547733,8.00037271006357,8.11784603093923,8.29703367767721,"STC1","protein_coding"
"ENSG00000166033",1154.2201283999,-1.33482239063574,0.0526717773467661,-25.342269767126,1.09347804517418e-141,3.753558653997e-139,10.007347838195,9.76330295322507,9.1161186939355,24.179679111742,23.7793045176336,24.9350865532352,"HTRA1","protein_coding"
"ENSG00000148677",590.239000906984,-2.47555436499665,0.0978648035992433,-25.295655577403,3.56591895483368e-141,1.20259052752224e-138,1.88058714863195,1.78885394629546,2.13103726039796,12.1727292186892,10.7035034327707,9.67813921041562,"ANKRD1","protein_coding"
"ENSG00000127863",719.157798142597,-1.89857706006679,0.0754604160577034,-25.1599071308457,1.10103195464414e-139,3.64916159726281e-137,1.10156034758978,1.08152880574891,1.21075014423104,4.55261091514699,4.08452412465508,4.08558176488257,"TNFRSF19","protein_coding"
"ENSG00000139800",1301.81907767644,1.28165779407341,0.051007447860636,25.1268755412972,2.52965686770697e-139,8.24196507931037e-137,8.71760089964279,9.12966183559409,9.23280339864572,3.61087218376653,3.67945362470082,3.86446283629621,"ZIC5","protein_coding"
"ENSG00000066468",4563.22400602127,0.851190875670269,0.0341872202003956,24.89792591152,7.83513295451765e-137,2.51024601307821e-134,13.4550143767181,13.3551576004178,13.998753191597,7.34149461395657,7.35531446770165,8.05079143180934,"FGFR2","protein_coding"
"ENSG00000019549",1113.23737092894,1.35720168913481,0.054834288834646,24.7509672866823,3.02682757893192e-135,9.53847648357512e-133,24.428405493742,24.7760339817951,25.203427906166,9.66038414610779,9.18652712581911,10.3626717631341,"SNAI2","protein_coding"
"ENSG00000166689",508.610667031484,-1.7925974225337,0.0727395644310618,-24.644049446194,4.26247192317603e-134,1.32157254482601e-131,0.729568350325777,0.755647690130731,0.717248938657285,2.6738849532018,2.58164272550132,2.30969963067143,"PLEKHA7","protein_coding"
"ENSG00000115758",19713.9727641249,-0.644084206359164,0.0262853255518082,-24.503565880882,1.35336383211354e-132,4.12947824519343e-130,151.800013643165,140.38121706599,144.041975559331,231.292504290188,221.376902747923,226.824966085709,"ODC1","protein_coding"
"ENSG00000188643",649.0148819871,-1.87617463518474,0.0769005904334409,-24.3974022125176,1.82228060183358e-131,5.47339062641357e-129,3.74406445244742,3.55477121046949,3.74172553896997,13.0588272843349,13.87799316406,13.8421325280144,"S100A16","protein_coding"
"ENSG00000139219",3675.61905129756,-1.19281524787929,0.0491887245896946,-24.2497697964138,6.64924065168354e-130,1.96643620072789e-127,6.3001008125114,6.34258523500706,6.15325878973858,15.1650730786522,14.1921110078451,13.4113850598417,"COL2A1","protein_coding"
"ENSG00000171724",6887.02227542068,1.71585050256428,0.0711032917722553,24.1318012119631,1.15944944070963e-128,3.37698433314564e-126,4.69047414549547,4.87202145597342,4.45643651010922,1.34741959785301,1.43615134611926,1.40742649243737,"VAT1L","protein_coding"
"ENSG00000256463",3075.92299578089,1.0122229072049,0.0420372028000914,24.0792164982657,4.12761826813201e-128,1.18425680549704e-125,8.64475637285333,8.58320822016903,8.46840401867893,4.15418959018475,4.26320140393488,4.28787753085239,"SALL3","protein_coding"
"ENSG00000107438",4288.28102941665,-0.934019424177571,0.0388872144511037,-24.0186765074674,1.77455057380207e-127,5.01649789414664e-125,33.0219241972874,30.0414011767108,31.0012128307593,61.4650125736987,57.9970682489068,60.0624656610834,"PDLIM1","protein_coding"
"ENSG00000171345",7774.14313506012,-0.935815065386109,0.0390108947454407,-23.9885568247696,3.66115616694973e-127,1.01997688401847e-124,76.5921930733377,71.4373461899543,73.597436171604,143.894340099071,138.508404513294,140.368151522133,"KRT19","protein_coding"
"ENSG00000145284",1067.60378262733,-1.21181582716866,0.050591201424616,-23.9530944718587,8.57898115919389e-127,2.35591078318834e-124,4.98014766025485,4.56964195384131,4.75073976568017,11.3037743303921,10.9029931785656,10.9122928767488,"SCD5","protein_coding"
"ENSG00000053524",902.02883136454,-1.28053729658708,0.0536118379805776,-23.8853459389134,4.34942964526588e-126,1.17759276156262e-123,0.961815944642675,1.01009935908301,1.06565883552189,2.43778988989312,2.47031995508422,2.46086609100685,"MCF2L2","protein_coding"
"ENSG00000145730",2709.69928946258,-0.9447218629062,0.0396357766771572,-23.8350788632498,1.44620390311795e-125,3.86116355967172e-123,5.13187420100588,4.93381459058976,4.9708750257819,9.92401384175016,9.22105831635091,9.82118223923391,"PAM","protein_coding"
"ENSG00000168243",1433.8044956541,1.14025832988099,0.048141819889323,23.6854014348112,5.09880433044886e-124,1.34266185813998e-121,13.6377448030468,13.2336032129519,13.1883344084446,6.01097003407375,5.86446882530688,6.34533760946185,"GNG4","protein_coding"
"ENSG00000197406",695.218708737046,-1.54351149818877,0.0652049069404093,-23.6717077075101,7.05565913746402e-124,1.83285048107393e-121,6.87387389688849,5.87618276908869,6.58042091390507,19.3361499350636,18.2542546318159,18.9768757189714,"DIO3","protein_coding"
"ENSG00000164458",831.879549261211,1.72011999212662,0.0739299520346073,23.266889059003,9.59734501273274e-120,2.45986350906349e-117,9.05395319727227,9.22943502199185,8.85228494841945,2.41863634820003,2.78901161074814,3.06953713664631,"T","protein_coding"
"ENSG00000188095",569.508266936919,1.70712339619999,0.0734793774832063,23.2326872473865,2.12878617584526e-119,5.38442850766756e-117,17.9709975289488,18.5216477785759,17.7939697830612,5.04300029394883,5.81746396769076,5.67179124993483,"MESP2","protein_coding"
"ENSG00000164292",10174.1182068342,-0.77209967547271,0.0338231073344908,-22.8275796140519,2.44102854140158e-115,6.09401190277436e-113,32.4317900211658,32.5397204229587,33.1302658102803,57.3864898828164,55.844200068934,53.6536578553125,"RHOBTB3","protein_coding"
"ENSG00000166206",4032.24835680053,-0.916169214671567,0.0402339142998842,-22.7710684037074,8.87560115592364e-115,2.18738052590154e-112,3.8146884490416,3.74311028819864,3.74904876707268,7.2988152722554,6.98520535381276,6.99720291081171,"GABRB3","protein_coding"
"ENSG00000107831",630.367924968302,-1.3860401405038,0.0616685825909,-22.4756283065329,7.18793372029275e-112,1.74903354310364e-109,9.47581215977708,9.52210535908234,9.23841517416631,24.6572472922438,25.1110924388054,23.6625789941898,"FGF8","protein_coding"
"ENSG00000116774",5218.93736922262,1.93244542015462,0.0863917813078805,22.3683942025438,7.99636168225524e-111,1.92142575772491e-108,6.94617117107193,6.03719240624854,6.15827018877694,1.37535670405659,1.77243302815057,1.79722992337968,"OLFML3","protein_coding"
"ENSG00000082781",7087.1302328374,-0.728241721804888,0.0326312508124974,-22.3173094402492,2.5094363443481e-110,5.95541911696339e-108,26.0513940660678,25.3995573097853,25.0288441963549,42.4016690541168,41.6894585883347,42.2256097869639,"ITGB5","protein_coding"
"ENSG00000162415",1376.43501928153,-1.03336822981321,0.0464207054570847,-22.2609333408029,8.83879997567892e-110,2.07205185283507e-107,5.49067268693484,5.39803030190044,5.81709397545386,11.2119854986887,11.6871374483431,11.2016441599158,"ZSWIM5","protein_coding"
"ENSG00000103257",20665.1063768573,-0.962272127765389,0.0432592841811496,-22.2442915082886,1.28099246823601e-109,2.96680942372298e-107,65.6998093499176,61.5269609360633,60.0465282529058,124.017735253386,121.142556440968,118.586028301507,"SLC7A5","protein_coding"
"ENSG00000164659",3959.50451795111,-0.682796530487888,0.0307134296839434,-22.2312043140153,1.71472209982085e-109,3.92405987200669e-107,11.1784978673784,11.3647041427617,11.509569536901,18.411950194769,17.9926513960659,18.1074681059949,"KIAA1324L","protein_coding"
"ENSG00000130600",693.095029546381,-1.73047411377713,0.0785072743963382,-22.0422136303059,1.13452673971118e-107,2.56576559029035e-105,2.74608553725314,2.89464525680191,2.45602760381938,8.66641018462969,8.91075109055683,9.35402020973679,"H19","processed_transcript"
"ENSG00000122756",4060.59018902833,1.17441712550536,0.0533927486868009,21.9958169300185,3.15795215022373e-107,7.05875746322683e-105,55.8030270863271,52.5622463323231,52.2814662865956,22.4250683568892,23.739490352104,24.8478376881006,"CNTFR","protein_coding"
"ENSG00000155275",1232.55540784071,-0.972876530648863,0.0442561520654212,-21.9828540269547,4.20198269095571e-107,9.28444980094732e-105,3.56608324253968,3.47260350163489,3.67925487970485,7.04274987691522,6.95888318891906,7.03567474443187,"TRMT44","protein_coding"
"ENSG00000141506",1383.72834142192,-0.978051502349674,0.0446497854786211,-21.9049541193872,2.33015515587093e-106,5.09006506378488e-104,4.25298112689654,4.04854407921761,4.01034168435141,7.9078368547491,8.09284869516348,8.24708462451868,"PIK3R5","protein_coding"
"ENSG00000050767",1885.20907041493,-0.938356544924918,0.0429015191104033,-21.8723384248968,4.76516504370625e-106,1.02922210826028e-103,13.1644297432116,13.5759654375899,12.9419675512413,25.5742963914171,25.057331291743,25.1670699073641,"COL23A1","protein_coding"
"ENSG00000049323",1937.58741898807,-0.940020381169027,0.0430877586276974,-21.8164140142757,1.62081718288419e-105,3.46188541184254e-103,4.10043448405125,4.0193908551264,3.86171259216135,7.66693023165608,7.76773581955557,7.42880355564351,"LTBP1","protein_coding"
"ENSG00000116729",15508.7451948831,-0.604317879391007,0.0277447095365124,-21.7813734397081,3.48468261879945e-105,7.36110483309691e-103,63.9546282951423,61.0711248104118,60.3221708349615,95.2288385268226,91.4393018236247,94.2751734563472,"WLS","protein_coding"
"ENSG00000250361",403.036119139737,-1.72896110379079,0.0794374526094975,-21.7650622847902,4.97422365861171e-105,1.03934240640753e-102,4.90561203419269,4.174734624497,4.29900381073146,13.9520540233991,15.2139494025542,15.3615677501597,"GYPB","protein_coding"
"ENSG00000141052",639.681309422996,-1.3144190486929,0.0608418726341278,-21.6038558937387,1.65231188525491e-103,3.41531090002743e-101,1.49349412675574,1.45580012736454,1.45827053207967,3.80639847170465,3.5912905639298,3.53926552064862,"MYOCD","protein_coding"
"ENSG00000170381",1300.12928822569,-1.0349628311381,0.04817684709526,-21.4825770788127,2.2658086009904e-102,4.63357858902538e-100,4.9489667295878,5.17728089159665,5.16320041257752,10.7969373790282,10.1267862698232,10.3315140027536,"SEMA3E","protein_coding"
"ENSG00000054598",3722.92707885251,0.926372721327351,0.0432684878477039,21.4098704948505,1.08112684384514e-101,2.18763171781423e-99,50.3330058648625,49.0547352774198,49.7730689543793,24.8863660746381,25.8127587853266,27.6969379059204,"FOXC1","protein_coding"
"ENSG00000026025",20963.7631217179,-0.782955607201822,0.0366012868399897,-21.3914775899733,1.60396738352304e-101,3.2117776055691e-99,92.8321056777723,92.8903105638147,88.7594925756458,160.06854695521,155.672319447284,154.901074796126,"VIM","protein_coding"
"ENSG00000198910",13763.5069151039,-0.632430422497145,0.0297804923115754,-21.2363991797183,4.40381417697814e-100,8.72727009526297e-98,57.76230713768,56.4082835016456,56.9002661859962,87.3324208694184,88.1696509412162,88.7873890580128,"L1CAM","protein_coding"
"ENSG00000118640",4339.77297044259,-0.771440054823786,0.0364794487686115,-21.1472508731428,2.92498529429192e-99,5.73744819511976e-97,111.411232441552,97.5150804505575,103.430123500916,175.198771809352,180.081298073475,176.646465700042,"VAMP8","protein_coding"
"ENSG00000092421",22793.2550904086,0.908858356087656,0.0429789678640313,21.1465840446176,2.96661690554026e-99,5.76033098739398e-97,10.7412174081422,10.9838432072084,11.0270860342352,5.80631261644014,5.92350417672892,5.58484578846299,"SEMA6A","protein_coding"
"ENSG00000064042",1020.35903793254,-1.60449445004005,0.0758854511847779,-21.1436372188547,3.15778842414233e-99,6.07021668772881e-97,0.459898056883193,0.456763656238109,0.443475765966175,1.45446947046191,1.37020819753707,1.30249589069742,"LIMCH1","protein_coding"
"ENSG00000021645",1656.396531434,0.916239998558118,0.0434360346273875,21.0940065412971,9.02819992194648e-99,1.71830779306512e-96,4.0272645729127,4.17362559202483,4.08003903028877,2.16081870285297,2.14441154699701,2.18997421163803,"NRXN3","protein_coding"
"ENSG00000170340",6374.56937501803,-0.731856332238875,0.034697092719253,-21.0927278017381,9.27559056955084e-99,1.74808507371055e-96,58.9965827799199,55.6459372171616,56.5624784849559,98.3680016341157,93.2001984916017,91.7239255847191,"B3GNT2","protein_coding"
"ENSG00000108018",359.40993194038,-1.5647455000758,0.0754646279855448,-20.7348202972063,1.68081551864078e-95,3.10676122257997e-93,0.757012660308155,0.700212977759388,0.757201092717152,2.20684200705935,2.14980755206007,2.22977955610182,"SORCS1","protein_coding"
"ENSG00000163235",535.301411691827,1.56979119942275,0.0759459108397596,20.6698580880134,6.47062197830277e-95,1.18461682179918e-92,4.68377710310047,4.26942793749564,4.50992612141312,1.6367751655033,1.51743283378024,1.27609733342959,"TGFA","protein_coding"
"ENSG00000082397",2993.16382699618,-0.659646204621151,0.0319808131561206,-20.6263112010617,1.59352122800754e-94,2.88983571377254e-92,6.82205930306341,6.56399604987504,6.74553418871109,10.6401194935727,10.5446648795607,10.5518324143099,"EPB41L3","protein_coding"
"ENSG00000174640",2163.40640953388,-1.01171849984306,0.049476684620179,-20.448389127319,6.20919840797772e-93,1.11550860744445e-90,10.2166079017359,9.44010464947769,10.0883777670913,20.0369486630629,20.23184437844,19.5675426309612,"SLCO2A1","protein_coding"
"ENSG00000154277",21961.6073742012,-0.61180530601354,0.0299434852367763,-20.4320005228425,8.68689931966889e-93,1.5461876446481e-90,178.429399498917,172.424437587201,173.64339515708,261.259995128028,267.593521425163,270.033768514498,"UCHL1","protein_coding"
"ENSG00000133083",3188.82653287776,1.80509458696206,0.0883904994324628,20.4218168078267,1.07009665010036e-92,1.8871988903559e-90,0.944222125679153,1.02103491367578,0.903015096104601,0.294241819995281,0.268168905061092,0.220287689245602,"DCLK1","protein_coding"
"ENSG00000228252",439.899390331766,-1.73682936612947,0.0850680271730501,-20.4169465761362,1.1822666326272e-92,2.06606467990842e-90,1.70111848171036,2.0596480040008,1.98831744156536,6.35288103866866,6.9813377920457,5.62438437260147,"COL6A4P2","unitary_pseudogene"
"ENSG00000111879",1107.54717294629,-1.13101223113394,0.0554455083803963,-20.3986267629539,1.71977546342875e-92,2.97831024626044e-90,2.72053335571409,2.50411262441843,2.77109448562359,6.12648945487654,5.69521417581706,5.69027049938102,"FAM184A","protein_coding"
